0|GARE_DE_LYON|ARRIVED|2021-01-19 08:35:01
0|GARE_DE_LYON|DEPARTURE|2021-01-19 08:37:01
1|GARE_DE_LYON|ARRIVED|2021-01-19 08:39:00
1|GARE_DE_LYON|DEPARTURE|2021-01-19 08:41:00
2|GARE_DE_LYON|ARRIVED|2021-01-19 08:44:00
2|GARE_DE_LYON|DEPARTURE|2021-01-19 08:46:00
3|GARE_DE_LYON|ARRIVED|2021-01-19 08:49:00
3|GARE_DE_LYON|DEPARTURE|2021-01-19 08:52:29
4|GARE_DE_LYON|ARRIVED|2021-01-19 08:54:00
4|GARE_DE_LYON|DEPARTURE|2021-01-19 08:56:00
5|GARE_DE_LYON|ARRIVED|2021-01-19 09:00:18
5|GARE_DE_LYON|DEPARTURE|2021-01-19 09:03:44
6|GARE_DE_LYON|ARRIVED|2021-01-19 09:04:21
6|GARE_DE_LYON|DEPARTURE|2021-01-19 09:06:21
7|GARE_DE_LYON|ARRIVED|2021-01-19 09:09:00
7|GARE_DE_LYON|DEPARTURE|2021-01-19 09:12:29
8|GARE_DE_LYON|ARRIVED|2021-01-19 09:14:00
8|GARE_DE_LYON|DEPARTURE|2021-01-19 09:16:00
9|GARE_DE_LYON|ARRIVED|2021-01-19 09:20:24
9|GARE_DE_LYON|DEPARTURE|2021-01-19 09:23:04
10|GARE_DE_LYON|ARRIVED|2021-01-19 09:24:00
10|GARE_DE_LYON|DEPARTURE|2021-01-19 09:26:00
11|GARE_DE_LYON|ARRIVED|2021-01-19 09:29:38
11|GARE_DE_LYON|DEPARTURE|2021-01-19 09:31:38
12|GARE_DE_LYON|ARRIVED|2021-01-19 09:34:00
12|GARE_DE_LYON|DEPARTURE|2021-01-19 09:36:00
13|GARE_DE_LYON|ARRIVED|2021-01-19 09:39:00
13|GARE_DE_LYON|DEPARTURE|2021-01-19 09:41:44
14|GARE_DE_LYON|ARRIVED|2021-01-19 09:45:00
14|GARE_DE_LYON|DEPARTURE|2021-01-19 09:47:00
15|GARE_DE_LYON|ARRIVED|2021-01-19 09:50:08
15|GARE_DE_LYON|DEPARTURE|2021-01-19 09:53:09
16|GARE_DE_LYON|ARRIVED|2021-01-19 09:54:00
16|GARE_DE_LYON|DEPARTURE|2021-01-19 09:56:00
17|GARE_DE_LYON|ARRIVED|2021-01-19 09:59:00
17|GARE_DE_LYON|DEPARTURE|2021-01-19 10:01:00
18|GARE_DE_LYON|ARRIVED|2021-01-19 10:04:00
18|GARE_DE_LYON|DEPARTURE|2021-01-19 10:06:00
19|GARE_DE_LYON|ARRIVED|2021-01-19 10:10:21
19|GARE_DE_LYON|DEPARTURE|2021-01-19 10:12:21
20|GARE_DE_LYON|ARRIVED|2021-01-19 10:14:00
20|GARE_DE_LYON|DEPARTURE|2021-01-19 10:16:32
21|GARE_DE_LYON|ARRIVED|2021-01-19 10:19:00
21|GARE_DE_LYON|DEPARTURE|2021-01-19 10:21:00
22|GARE_DE_LYON|ARRIVED|2021-01-19 10:24:34
22|GARE_DE_LYON|DEPARTURE|2021-01-19 10:28:00
23|GARE_DE_LYON|ARRIVED|2021-01-19 10:29:15
23|GARE_DE_LYON|DEPARTURE|2021-01-19 10:31:34
24|GARE_DE_LYON|ARRIVED|2021-01-19 10:34:00
24|GARE_DE_LYON|DEPARTURE|2021-01-19 10:36:08
25|GARE_DE_LYON|ARRIVED|2021-01-19 10:40:29
25|GARE_DE_LYON|DEPARTURE|2021-01-19 10:42:29
26|GARE_DE_LYON|ARRIVED|2021-01-19 10:44:00
26|GARE_DE_LYON|DEPARTURE|2021-01-19 10:46:00
27|GARE_DE_LYON|ARRIVED|2021-01-19 10:49:00
27|GARE_DE_LYON|DEPARTURE|2021-01-19 10:51:00
28|GARE_DE_LYON|ARRIVED|2021-01-19 10:54:00
28|GARE_DE_LYON|DEPARTURE|2021-01-19 10:56:00
29|GARE_DE_LYON|ARRIVED|2021-01-19 11:00:17
29|GARE_DE_LYON|DEPARTURE|2021-01-19 11:02:17
30|GARE_DE_LYON|ARRIVED|2021-01-19 11:04:00
30|GARE_DE_LYON|DEPARTURE|2021-01-19 11:06:00
31|GARE_DE_LYON|ARRIVED|2021-01-19 11:09:00
31|GARE_DE_LYON|DEPARTURE|2021-01-19 11:11:00
32|GARE_DE_LYON|ARRIVED|2021-01-19 11:15:27
32|GARE_DE_LYON|DEPARTURE|2021-01-19 11:18:43
33|GARE_DE_LYON|ARRIVED|2021-01-19 11:19:00
33|GARE_DE_LYON|DEPARTURE|2021-01-19 11:21:00
34|GARE_DE_LYON|ARRIVED|2021-01-19 11:24:00
34|GARE_DE_LYON|DEPARTURE|2021-01-19 11:26:00
35|GARE_DE_LYON|ARRIVED|2021-01-19 11:30:10
35|GARE_DE_LYON|DEPARTURE|2021-01-19 11:32:10
36|GARE_DE_LYON|ARRIVED|2021-01-19 11:35:20
36|GARE_DE_LYON|DEPARTURE|2021-01-19 11:37:44
37|GARE_DE_LYON|ARRIVED|2021-01-19 11:39:00
37|GARE_DE_LYON|DEPARTURE|2021-01-19 11:42:04
38|GARE_DE_LYON|ARRIVED|2021-01-19 11:44:00
38|GARE_DE_LYON|DEPARTURE|2021-01-19 11:46:31
39|GARE_DE_LYON|ARRIVED|2021-01-19 11:49:00
39|GARE_DE_LYON|DEPARTURE|2021-01-19 11:51:04
40|GARE_DE_LYON|ARRIVED|2021-01-19 11:54:21
40|GARE_DE_LYON|DEPARTURE|2021-01-19 11:56:46
41|GARE_DE_LYON|ARRIVED|2021-01-19 11:59:00
41|GARE_DE_LYON|DEPARTURE|2021-01-19 12:01:00
42|GARE_DE_LYON|ARRIVED|2021-01-19 12:04:54
42|GARE_DE_LYON|DEPARTURE|2021-01-19 12:06:54
43|GARE_DE_LYON|ARRIVED|2021-01-19 12:09:00
43|GARE_DE_LYON|DEPARTURE|2021-01-19 12:11:28
44|GARE_DE_LYON|ARRIVED|2021-01-19 12:14:24
44|GARE_DE_LYON|DEPARTURE|2021-01-19 12:16:24
45|GARE_DE_LYON|ARRIVED|2021-01-19 12:19:00
45|GARE_DE_LYON|DEPARTURE|2021-01-19 12:22:10
46|GARE_DE_LYON|ARRIVED|2021-01-19 12:24:00
46|GARE_DE_LYON|DEPARTURE|2021-01-19 12:26:00
47|GARE_DE_LYON|ARRIVED|2021-01-19 12:29:40
47|GARE_DE_LYON|DEPARTURE|2021-01-19 12:31:40
48|GARE_DE_LYON|ARRIVED|2021-01-19 12:34:33
48|GARE_DE_LYON|DEPARTURE|2021-01-19 12:36:33
49|GARE_DE_LYON|ARRIVED|2021-01-19 12:39:00
49|GARE_DE_LYON|DEPARTURE|2021-01-19 12:41:00
50|GARE_DE_LYON|ARRIVED|2021-01-19 12:44:00
50|GARE_DE_LYON|DEPARTURE|2021-01-19 12:47:21
51|GARE_DE_LYON|ARRIVED|2021-01-19 12:49:19
51|GARE_DE_LYON|DEPARTURE|2021-01-19 12:51:19
52|GARE_DE_LYON|ARRIVED|2021-01-19 12:54:00
52|GARE_DE_LYON|DEPARTURE|2021-01-19 12:56:00
53|GARE_DE_LYON|ARRIVED|2021-01-19 12:59:00
53|GARE_DE_LYON|DEPARTURE|2021-01-19 01:01:00
54|GARE_DE_LYON|ARRIVED|2021-01-19 01:04:00
54|GARE_DE_LYON|DEPARTURE|2021-01-19 01:06:00
55|GARE_DE_LYON|ARRIVED|2021-01-19 01:09:00
55|GARE_DE_LYON|DEPARTURE|2021-01-19 01:12:13
56|GARE_DE_LYON|ARRIVED|2021-01-19 01:14:00
56|GARE_DE_LYON|DEPARTURE|2021-01-19 01:16:00
57|GARE_DE_LYON|ARRIVED|2021-01-19 01:19:56
57|GARE_DE_LYON|DEPARTURE|2021-01-19 01:21:56
58|GARE_DE_LYON|ARRIVED|2021-01-19 01:24:00
58|GARE_DE_LYON|DEPARTURE|2021-01-19 01:27:15
59|GARE_DE_LYON|ARRIVED|2021-01-19 01:29:00
59|GARE_DE_LYON|DEPARTURE|2021-01-19 01:31:00
60|GARE_DE_LYON|ARRIVED|2021-01-19 01:34:00
60|GARE_DE_LYON|DEPARTURE|2021-01-19 01:36:00
61|GARE_DE_LYON|ARRIVED|2021-01-19 01:39:00
61|GARE_DE_LYON|DEPARTURE|2021-01-19 01:41:00
62|GARE_DE_LYON|ARRIVED|2021-01-19 01:44:00
62|GARE_DE_LYON|DEPARTURE|2021-01-19 01:46:48
63|GARE_DE_LYON|ARRIVED|2021-01-19 01:49:00
63|GARE_DE_LYON|DEPARTURE|2021-01-19 01:51:00
64|GARE_DE_LYON|ARRIVED|2021-01-19 01:54:01
64|GARE_DE_LYON|DEPARTURE|2021-01-19 01:56:01
65|GARE_DE_LYON|ARRIVED|2021-01-19 01:59:11
65|GARE_DE_LYON|DEPARTURE|2021-01-19 02:01:11
66|GARE_DE_LYON|ARRIVED|2021-01-19 02:05:05
66|GARE_DE_LYON|DEPARTURE|2021-01-19 02:07:37
67|GARE_DE_LYON|ARRIVED|2021-01-19 02:09:00
67|GARE_DE_LYON|DEPARTURE|2021-01-19 02:11:49
68|GARE_DE_LYON|ARRIVED|2021-01-19 02:14:46
68|GARE_DE_LYON|DEPARTURE|2021-01-19 02:16:46
69|GARE_DE_LYON|ARRIVED|2021-01-19 02:19:00
69|GARE_DE_LYON|DEPARTURE|2021-01-19 02:22:03
70|GARE_DE_LYON|ARRIVED|2021-01-19 02:24:00
70|GARE_DE_LYON|DEPARTURE|2021-01-19 02:26:00
71|GARE_DE_LYON|ARRIVED|2021-01-19 02:29:07
71|GARE_DE_LYON|DEPARTURE|2021-01-19 02:31:07
72|GARE_DE_LYON|ARRIVED|2021-01-19 02:34:00
72|GARE_DE_LYON|DEPARTURE|2021-01-19 02:36:00
73|GARE_DE_LYON|ARRIVED|2021-01-19 02:39:53
73|GARE_DE_LYON|DEPARTURE|2021-01-19 02:41:53
74|GARE_DE_LYON|ARRIVED|2021-01-19 02:44:00
74|GARE_DE_LYON|DEPARTURE|2021-01-19 02:47:12
75|GARE_DE_LYON|ARRIVED|2021-01-19 02:49:00
75|GARE_DE_LYON|DEPARTURE|2021-01-19 02:51:47
76|GARE_DE_LYON|ARRIVED|2021-01-19 02:54:28
76|GARE_DE_LYON|DEPARTURE|2021-01-19 02:56:31
77|GARE_DE_LYON|ARRIVED|2021-01-19 03:00:22
77|GARE_DE_LYON|DEPARTURE|2021-01-19 03:03:44
