1|BASTILLE|ARRIVED|2022-10-11 05:11:46
1|BASTILLE|DEPARTURE|2022-10-11 05:12:43
2|BASTILLE|ARRIVED|2022-10-11 05:18:05
2|BASTILLE|DEPARTURE|2022-10-11 05:19:01
3|BASTILLE|ARRIVED|2022-10-11 05:24:05
3|BASTILLE|DEPARTURE|2022-10-11 05:24:54
4|BASTILLE|ARRIVED|2022-10-11 05:30:20
4|BASTILLE|DEPARTURE|2022-10-11 05:31:16
5|BASTILLE|ARRIVED|2022-10-11 05:35:51
5|BASTILLE|DEPARTURE|2022-10-11 05:36:46
6|BASTILLE|ARRIVED|2022-10-11 05:41:58
6|BASTILLE|DEPARTURE|2022-10-11 05:42:52
7|BASTILLE|ARRIVED|2022-10-11 05:47:58
7|BASTILLE|DEPARTURE|2022-10-11 05:48:46
8|BASTILLE|ARRIVED|2022-10-11 05:53:54
8|BASTILLE|DEPARTURE|2022-10-11 05:54:45
9|BASTILLE|ARRIVED|2022-10-11 05:59:44
9|BASTILLE|DEPARTURE|2022-10-11 06:00:38
10|BASTILLE|ARRIVED|2022-10-11 06:05:48
10|BASTILLE|DEPARTURE|2022-10-11 06:06:36
11|BASTILLE|ARRIVED|2022-10-11 06:11:38
11|BASTILLE|DEPARTURE|2022-10-11 06:12:30
12|BASTILLE|ARRIVED|2022-10-11 06:17:46
12|BASTILLE|DEPARTURE|2022-10-11 06:18:35
13|BASTILLE|ARRIVED|2022-10-11 06:23:45
13|BASTILLE|DEPARTURE|2022-10-11 06:24:33
14|BASTILLE|ARRIVED|2022-10-11 06:29:54
14|BASTILLE|DEPARTURE|2022-10-11 06:31:08
15|BASTILLE|ARRIVED|2022-10-11 06:35:58
15|BASTILLE|DEPARTURE|2022-10-11 06:37:04
16|BASTILLE|ARRIVED|2022-10-11 06:41:53
16|BASTILLE|DEPARTURE|2022-10-11 06:42:47
17|BASTILLE|ARRIVED|2022-10-11 06:47:47
17|BASTILLE|DEPARTURE|2022-10-11 06:48:41
18|BASTILLE|ARRIVED|2022-10-11 06:53:42
18|BASTILLE|DEPARTURE|2022-10-11 06:54:37
19|BASTILLE|ARRIVED|2022-10-11 06:59:50
