1|NATION|ARRIVED|2022-10-11 05:04:59
1|NATION|DEPARTURE|2022-10-11 05:05:13
2|NATION|ARRIVED|2022-10-11 05:10:59
2|NATION|DEPARTURE|2022-10-11 05:11:35
3|NATION|ARRIVED|2022-10-11 05:17:07
3|NATION|DEPARTURE|2022-10-11 05:17:27
4|NATION|ARRIVED|2022-10-11 05:23:06
4|NATION|DEPARTURE|2022-10-11 05:23:29
5|NATION|ARRIVED|2022-10-11 05:29:01
5|NATION|DEPARTURE|2022-10-11 05:29:25
6|NATION|ARRIVED|2022-10-11 05:35:00
6|NATION|DEPARTURE|2022-10-11 05:35:22
7|NATION|ARRIVED|2022-10-11 05:40:56
7|NATION|DEPARTURE|2022-10-11 05:41:20
8|NATION|ARRIVED|2022-10-11 05:46:59
8|NATION|DEPARTURE|2022-10-11 05:47:19
9|NATION|ARRIVED|2022-10-11 05:53:00
9|NATION|DEPARTURE|2022-10-11 05:53:21
10|NATION|ARRIVED|2022-10-11 05:58:56
10|NATION|DEPARTURE|2022-10-11 05:59:26
11|NATION|ARRIVED|2022-10-11 06:04:59
11|NATION|DEPARTURE|2022-10-11 06:05:13
12|NATION|ARRIVED|2022-10-11 06:11:00
12|NATION|DEPARTURE|2022-10-11 06:11:21
13|NATION|ARRIVED|2022-10-11 06:16:53
13|NATION|DEPARTURE|2022-10-11 06:17:06
14|NATION|ARRIVED|2022-10-11 06:22:57
14|NATION|DEPARTURE|2022-10-11 06:23:13
15|NATION|ARRIVED|2022-10-11 06:29:08
15|NATION|DEPARTURE|2022-10-11 06:29:27
16|NATION|ARRIVED|2022-10-11 06:34:57
16|NATION|DEPARTURE|2022-10-11 06:35:17
17|NATION|ARRIVED|2022-10-11 06:40:59
17|NATION|DEPARTURE|2022-10-11 06:41:19
18|NATION|ARRIVED|2022-10-11 06:47:00
18|NATION|DEPARTURE|2022-10-11 06:47:11
19|NATION|ARRIVED|2022-10-11 06:52:52
19|NATION|DEPARTURE|2022-10-11 06:53:09
20|NATION|ARRIVED|2022-10-11 06:59:03
20|NATION|DEPARTURE|2022-10-11 06:59:17
21|NATION|ARRIVED|2022-10-11 07:05:00
21|NATION|DEPARTURE|2022-10-11 07:05:38
22|NATION|ARRIVED|2022-10-11 07:07:59
22|NATION|DEPARTURE|2022-10-11 07:08:15
23|NATION|ARRIVED|2022-10-11 07:11:01
23|NATION|DEPARTURE|2022-10-11 07:11:31
24|NATION|ARRIVED|2022-10-11 07:13:56
24|NATION|DEPARTURE|2022-10-11 07:14:15
25|NATION|ARRIVED|2022-10-11 07:17:01
25|NATION|DEPARTURE|2022-10-11 07:17:23
26|NATION|ARRIVED|2022-10-11 07:19:54
26|NATION|DEPARTURE|2022-10-11 07:20:14
27|NATION|ARRIVED|2022-10-11 07:23:07
27|NATION|DEPARTURE|2022-10-11 07:23:24
28|NATION|ARRIVED|2022-10-11 07:26:07
28|NATION|DEPARTURE|2022-10-11 07:26:29
29|NATION|ARRIVED|2022-10-11 07:29:00
29|NATION|DEPARTURE|2022-10-11 07:29:22
30|NATION|ARRIVED|2022-10-11 07:32:00
30|NATION|DEPARTURE|2022-10-11 07:32:20
31|NATION|ARRIVED|2022-10-11 07:35:07
31|NATION|DEPARTURE|2022-10-11 07:35:30
32|NATION|ARRIVED|2022-10-11 07:37:46
32|NATION|DEPARTURE|2022-10-11 07:38:24
33|NATION|ARRIVED|2022-10-11 07:40:59
33|NATION|DEPARTURE|2022-10-11 07:41:18
34|NATION|ARRIVED|2022-10-11 07:44:00
34|NATION|DEPARTURE|2022-10-11 07:44:22
35|NATION|ARRIVED|2022-10-11 07:46:59
35|NATION|DEPARTURE|2022-10-11 07:47:12
36|NATION|ARRIVED|2022-10-11 07:50:04
36|NATION|DEPARTURE|2022-10-11 07:50:18
37|NATION|ARRIVED|2022-10-11 07:53:00
37|NATION|DEPARTURE|2022-10-11 07:53:20
38|NATION|ARRIVED|2022-10-11 07:55:56
38|NATION|DEPARTURE|2022-10-11 07:56:40
39|NATION|ARRIVED|2022-10-11 07:58:53
39|NATION|DEPARTURE|2022-10-11 07:59:09
40|NATION|ARRIVED|2022-10-11 08:02:03
40|NATION|DEPARTURE|2022-10-11 08:02:20
41|NATION|ARRIVED|2022-10-11 08:04:59
41|NATION|DEPARTURE|2022-10-11 08:05:31
42|NATION|ARRIVED|2022-10-11 08:07:53
42|NATION|DEPARTURE|2022-10-11 08:08:13
43|NATION|ARRIVED|2022-10-11 08:11:08
43|NATION|DEPARTURE|2022-10-11 08:11:25
44|NATION|ARRIVED|2022-10-11 08:14:07
44|NATION|DEPARTURE|2022-10-11 08:14:35
45|NATION|ARRIVED|2022-10-11 08:17:01
45|NATION|DEPARTURE|2022-10-11 08:17:20
46|NATION|ARRIVED|2022-10-11 08:19:57
46|NATION|DEPARTURE|2022-10-11 08:20:13
47|NATION|ARRIVED|2022-10-11 08:22:53
47|NATION|DEPARTURE|2022-10-11 08:23:06
48|NATION|ARRIVED|2022-10-11 08:26:00
48|NATION|DEPARTURE|2022-10-11 08:26:19
49|NATION|ARRIVED|2022-10-11 08:29:01
49|NATION|DEPARTURE|2022-10-11 08:29:17
50|NATION|ARRIVED|2022-10-11 08:32:00
50|NATION|DEPARTURE|2022-10-11 08:32:14
51|NATION|ARRIVED|2022-10-11 08:34:54
51|NATION|DEPARTURE|2022-10-11 08:35:14
52|NATION|ARRIVED|2022-10-11 08:37:57
52|NATION|DEPARTURE|2022-10-11 08:38:17
53|NATION|ARRIVED|2022-10-11 08:40:52
53|NATION|DEPARTURE|2022-10-11 08:41:02
54|NATION|ARRIVED|2022-10-11 08:43:57
54|NATION|DEPARTURE|2022-10-11 08:44:19
55|NATION|ARRIVED|2022-10-11 08:47:00
55|NATION|DEPARTURE|2022-10-11 08:47:21
56|NATION|ARRIVED|2022-10-11 08:50:00
56|NATION|DEPARTURE|2022-10-11 08:50:39
57|NATION|ARRIVED|2022-10-11 08:52:57
57|NATION|DEPARTURE|2022-10-11 08:53:31
58|NATION|ARRIVED|2022-10-11 08:56:00
58|NATION|DEPARTURE|2022-10-11 08:56:17
