1|CHATELET|ARRIVED|2022-10-11 05:16:51
2|CHATELET|ARRIVED|2022-10-11 05:23:01
3|CHATELET|ARRIVED|2022-10-11 05:28:47
4|CHATELET|ARRIVED|2022-10-11 05:35:15
5|CHATELET|ARRIVED|2022-10-11 05:40:43
6|CHATELET|ARRIVED|2022-10-11 05:46:59
7|CHATELET|ARRIVED|2022-10-11 05:52:40
8|CHATELET|ARRIVED|2022-10-11 05:58:44
9|CHATELET|ARRIVED|2022-10-11 06:04:38
10|CHATELET|ARRIVED|2022-10-11 06:10:33
11|CHATELET|ARRIVED|2022-10-11 06:16:30
12|CHATELET|ARRIVED|2022-10-11 06:22:35
13|CHATELET|ARRIVED|2022-10-11 06:28:41
14|CHATELET|ARRIVED|2022-10-11 06:35:08
15|CHATELET|ARRIVED|2022-10-11 06:41:03
16|CHATELET|ARRIVED|2022-10-11 06:46:47
17|CHATELET|ARRIVED|2022-10-11 06:52:33
18|CHATELET|ARRIVED|2022-10-11 06:58:33
19|CHATELET|ARRIVED|2022-10-11 07:04:37
20|CHATELET|ARRIVED|2022-10-11 07:10:27
21|CHATELET|ARRIVED|2022-10-11 07:17:11
22|CHATELET|ARRIVED|2022-10-11 07:19:53
23|CHATELET|ARRIVED|2022-10-11 07:22:54
24|CHATELET|ARRIVED|2022-10-11 07:25:40
25|CHATELET|ARRIVED|2022-10-11 07:28:50
26|CHATELET|ARRIVED|2022-10-11 07:31:30
27|CHATELET|ARRIVED|2022-10-11 07:34:51
28|CHATELET|ARRIVED|2022-10-11 07:38:15
29|CHATELET|ARRIVED|2022-10-11 07:41:02
30|CHATELET|ARRIVED|2022-10-11 07:43:41
31|CHATELET|ARRIVED|2022-10-11 07:46:31
32|CHATELET|ARRIVED|2022-10-11 07:49:59
33|CHATELET|ARRIVED|2022-10-11 07:52:41
34|CHATELET|ARRIVED|2022-10-11 07:55:56
35|CHATELET|ARRIVED|2022-10-11 07:58:37
36|CHATELET|ARRIVED|2022-10-11 08:01:44
37|CHATELET|ARRIVED|2022-10-11 08:04:44
38|CHATELET|ARRIVED|2022-10-11 08:08:06
39|CHATELET|ARRIVED|2022-10-11 08:10:50
40|CHATELET|ARRIVED|2022-10-11 08:13:54
41|CHATELET|ARRIVED|2022-10-11 08:17:06
42|CHATELET|ARRIVED|2022-10-11 08:19:42
43|CHATELET|ARRIVED|2022-10-11 08:23:01
44|CHATELET|ARRIVED|2022-10-11 08:26:11
45|CHATELET|ARRIVED|2022-10-11 08:28:44
46|CHATELET|ARRIVED|2022-10-11 08:32:10
47|CHATELET|ARRIVED|2022-10-11 08:34:23
48|CHATELET|ARRIVED|2022-10-11 08:37:25
49|CHATELET|ARRIVED|2022-10-11 08:40:37
50|CHATELET|ARRIVED|2022-10-11 08:43:30
51|CHATELET|ARRIVED|2022-10-11 08:46:34
52|CHATELET|ARRIVED|2022-10-11 08:49:55
53|CHATELET|ARRIVED|2022-10-11 08:52:50
54|CHATELET|ARRIVED|2022-10-11 08:55:39
55|CHATELET|ARRIVED|2022-10-11 08:58:50
56|CHATELET|ARRIVED|2022-10-11 09:01:58
57|CHATELET|ARRIVED|2022-10-11 09:04:52
58|CHATELET|ARRIVED|2022-10-11 09:07:34
59|CHATELET|ARRIVED|2022-10-11 09:10:57
60|CHATELET|ARRIVED|2022-10-11 09:13:33
61|CHATELET|ARRIVED|2022-10-11 09:17:08
62|CHATELET|ARRIVED|2022-10-11 09:20:52
63|CHATELET|ARRIVED|2022-10-11 09:24:44
64|CHATELET|ARRIVED|2022-10-11 09:28:54
65|CHATELET|ARRIVED|2022-10-11 09:33:06
66|CHATELET|ARRIVED|2022-10-11 09:36:41
67|CHATELET|ARRIVED|2022-10-11 09:40:59
68|CHATELET|ARRIVED|2022-10-11 09:44:47
69|CHATELET|ARRIVED|2022-10-11 09:48:24
70|CHATELET|ARRIVED|2022-10-11 09:52:48
71|CHATELET|ARRIVED|2022-10-11 09:57:03
72|CHATELET|ARRIVED|2022-10-11 10:00:43
73|CHATELET|ARRIVED|2022-10-11 10:04:28
74|CHATELET|ARRIVED|2022-10-11 10:08:56
75|CHATELET|ARRIVED|2022-10-11 10:12:57
76|CHATELET|ARRIVED|2022-10-11 10:17:14
77|CHATELET|ARRIVED|2022-10-11 10:20:35
78|CHATELET|ARRIVED|2022-10-11 10:24:54
79|CHATELET|ARRIVED|2022-10-11 10:28:49
80|CHATELET|ARRIVED|2022-10-11 10:32:56
81|CHATELET|ARRIVED|2022-10-11 10:36:42
82|CHATELET|ARRIVED|2022-10-11 10:41:11
83|CHATELET|ARRIVED|2022-10-11 10:44:32
84|CHATELET|ARRIVED|2022-10-11 10:49:16
85|CHATELET|ARRIVED|2022-10-11 10:52:57
86|CHATELET|ARRIVED|2022-10-11 10:56:42
87|CHATELET|ARRIVED|2022-10-11 11:01:08
88|CHATELET|ARRIVED|2022-10-11 11:04:32
89|CHATELET|ARRIVED|2022-10-11 11:08:40
90|CHATELET|ARRIVED|2022-10-11 11:12:56
91|CHATELET|ARRIVED|2022-10-11 11:16:49
92|CHATELET|ARRIVED|2022-10-11 11:20:42
93|CHATELET|ARRIVED|2022-10-11 11:24:51
94|CHATELET|ARRIVED|2022-10-11 11:28:49
95|CHATELET|ARRIVED|2022-10-11 11:33:01
96|CHATELET|ARRIVED|2022-10-11 11:36:37
97|CHATELET|ARRIVED|2022-10-11 11:40:45
98|CHATELET|ARRIVED|2022-10-11 11:44:37
99|CHATELET|ARRIVED|2022-10-11 11:49:14
100|CHATELET|ARRIVED|2022-10-11 11:52:47
101|CHATELET|ARRIVED|2022-10-11 11:56:58
102|CHATELET|ARRIVED|2022-10-11 12:00:37
103|CHATELET|ARRIVED|2022-10-11 12:04:50
104|CHATELET|ARRIVED|2022-10-11 12:08:35
105|CHATELET|ARRIVED|2022-10-11 12:12:53
106|CHATELET|ARRIVED|2022-10-11 12:16:54
107|CHATELET|ARRIVED|2022-10-11 12:20:45
108|CHATELET|ARRIVED|2022-10-11 12:24:46
109|CHATELET|ARRIVED|2022-10-11 12:28:53
110|CHATELET|ARRIVED|2022-10-11 12:32:49
111|CHATELET|ARRIVED|2022-10-11 12:36:58
112|CHATELET|ARRIVED|2022-10-11 12:41:12
113|CHATELET|ARRIVED|2022-10-11 12:45:08
114|CHATELET|ARRIVED|2022-10-11 12:49:15
115|CHATELET|ARRIVED|2022-10-11 12:52:42
116|CHATELET|ARRIVED|2022-10-11 12:56:51
117|CHATELET|ARRIVED|2022-10-11 13:00:46
118|CHATELET|ARRIVED|2022-10-11 13:05:22
119|CHATELET|ARRIVED|2022-10-11 13:08:44
120|CHATELET|ARRIVED|2022-10-11 13:12:55
121|CHATELET|ARRIVED|2022-10-11 13:16:33
122|CHATELET|ARRIVED|2022-10-11 13:20:53
123|CHATELET|ARRIVED|2022-10-11 13:24:47
124|CHATELET|ARRIVED|2022-10-11 13:28:53
125|CHATELET|ARRIVED|2022-10-11 13:33:02
126|CHATELET|ARRIVED|2022-10-11 13:36:53
