0,0|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:31:00
0,0|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:32:00
1,1|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:36:00
1,1|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:37:00
2,2|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:41:00
2,2|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:43:00
3,3|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:46:00
3,3|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:48:28
4,4|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:51:00
4,4|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:52:00
5,5|REUILLY_DIDEROT|ARRIVED|2021-01-19 08:56:00
5,5|REUILLY_DIDEROT|DEPARTURE|2021-01-19 08:57:35
6,6|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:01:00
6,6|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:02:00
7,7|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:06:00
7,7|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:07:00
8,8|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:11:00
8,8|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:12:00
9,9|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:16:00
9,9|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:17:23
10,10|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:21:00
10,10|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:22:00
11,11|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:26:00
11,11|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:27:00
12,12|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:31:00
12,12|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:32:35
13,13|REUILLY_DIDEROT|ARRIVED|2021-01-19 09:36:00
13,13|REUILLY_DIDEROT|DEPARTURE|2021-01-19 09:37:00
